Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"PI","Producer Price Indices - Annual","206","Sudan (former)","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2009","2009","","182.2543712105","Fc","Calculated data"
"PI","Producer Price Indices - Annual","206","Sudan (former)","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2010","2010","","207.9006724447","Fc","Calculated data"
"PI","Producer Price Indices - Annual","206","Sudan (former)","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2011","2011","","204.0083873088","Fc","Calculated data"
"PI","Producer Price Indices - Annual","207","Suriname","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1991","1991","","0.1438446375","Fc","Calculated data"
"PI","Producer Price Indices - Annual","207","Suriname","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1992","1992","","0.245950001","Fc","Calculated data"
"PI","Producer Price Indices - Annual","207","Suriname","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1993","1993","","1.2200319383","Fc","Calculated data"
"PI","Producer Price Indices - Annual","207","Suriname","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1994","1994","","4.6054767889","Fc","Calculated data"
"PI","Producer Price Indices - Annual","207","Suriname","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1995","1995","","15.5348258733","Fc","Calculated data"
"PI","Producer Price Indices - Annual","207","Suriname","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1996","1996","","17.9046105703","Fc","Calculated data"
"PI","Producer Price Indices - Annual","207","Suriname","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1997","1997","","17.7828374616","Fc","Calculated data"
"PI","Producer Price Indices - Annual","207","Suriname","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1998","1998","","19.8238806678","Fc","Calculated data"
"PI","Producer Price Indices - Annual","207","Suriname","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1999","1999","","28.152407847","Fc","Calculated data"
"PI","Producer Price Indices - Annual","207","Suriname","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2000","2000","","48.5482184918","Fc","Calculated data"
"PI","Producer Price Indices - Annual","207","Suriname","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2001","2001","","53.6884573827","Fc","Calculated data"
"PI","Producer Price Indices - Annual","207","Suriname","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2002","2002","","59.0322516406","Fc","Calculated data"
"PI","Producer Price Indices - Annual","207","Suriname","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2003","2003","","84.7981612165","Fc","Calculated data"
"PI","Producer Price Indices - Annual","207","Suriname","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2004","2004","","84.8037731057","Fc","Calculated data"
"PI","Producer Price Indices - Annual","207","Suriname","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2005","2005","","100.4090890478","Fc","Calculated data"
"PI","Producer Price Indices - Annual","207","Suriname","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2006","2006","","114.7871378466","Fc","Calculated data"
"PI","Producer Price Indices - Annual","207","Suriname","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2007","2007","","121.4024875218","Fc","Calculated data"
"PI","Producer Price Indices - Annual","207","Suriname","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2008","2008","","160.3006376409","Fc","Calculated data"
"PI","Producer Price Indices - Annual","207","Suriname","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2009","2009","","162.1540524695","Fc","Calculated data"
"PI","Producer Price Indices - Annual","207","Suriname","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2010","2010","","163.096746307","Fc","Calculated data"
"PI","Producer Price Indices - Annual","207","Suriname","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2011","2011","","218.5957409188","Fc","Calculated data"
"PI","Producer Price Indices - Annual","207","Suriname","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2012","2012","","224.1137835271","Fc","Calculated data"
"PI","Producer Price Indices - Annual","207","Suriname","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2013","2013","","221.317788052","Fc","Calculated data"
"PI","Producer Price Indices - Annual","207","Suriname","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2014","2014","","203.7197950935","Fc","Calculated data"
"PI","Producer Price Indices - Annual","207","Suriname","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2015","2015","","202.0413967367","Fc","Calculated data"
"PI","Producer Price Indices - Annual","210","Sweden","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1991","1991","","104.6901202981","Fc","Calculated data"
"PI","Producer Price Indices - Annual","210","Sweden","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1992","1992","","103.1065162158","Fc","Calculated data"
"PI","Producer Price Indices - Annual","210","Sweden","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1993","1993","","99.5680775331","Fc","Calculated data"
"PI","Producer Price Indices - Annual","210","Sweden","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1994","1994","","105.4570591997","Fc","Calculated data"
"PI","Producer Price Indices - Annual","210","Sweden","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1995","1995","","110.9853011887","Fc","Calculated data"
"PI","Producer Price Indices - Annual","210","Sweden","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1996","1996","","104.5304584363","Fc","Calculated data"
"PI","Producer Price Indices - Annual","210","Sweden","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1997","1997","","100.652321756","Fc","Calculated data"
"PI","Producer Price Indices - Annual","210","Sweden","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1998","1998","","101.8208862634","Fc","Calculated data"
"PI","Producer Price Indices - Annual","210","Sweden","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1999","1999","","103.7137112299","Fc","Calculated data"
"PI","Producer Price Indices - Annual","210","Sweden","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2000","2000","","99.9997738948","Fc","Calculated data"
"PI","Producer Price Indices - Annual","210","Sweden","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2001","2001","","104.1055910615","Fc","Calculated data"
"PI","Producer Price Indices - Annual","210","Sweden","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2002","2002","","103.0581778306","Fc","Calculated data"
"PI","Producer Price Indices - Annual","210","Sweden","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2003","2003","","105.073636346","Fc","Calculated data"
"PI","Producer Price Indices - Annual","210","Sweden","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2004","2004","","100.754516763","Fc","Calculated data"
"PI","Producer Price Indices - Annual","210","Sweden","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2005","2005","","96.607761329","Fc","Calculated data"
"PI","Producer Price Indices - Annual","210","Sweden","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2006","2006","","102.6377219081","Fc","Calculated data"
"PI","Producer Price Indices - Annual","210","Sweden","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2007","2007","","128.0620050544","Fc","Calculated data"
"PI","Producer Price Indices - Annual","210","Sweden","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2008","2008","","136.0328017335","Fc","Calculated data"
"PI","Producer Price Indices - Annual","210","Sweden","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2009","2009","","107.7718852868","Fc","Calculated data"
"PI","Producer Price Indices - Annual","210","Sweden","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2010","2010","","130.6699103269","Fc","Calculated data"
"PI","Producer Price Indices - Annual","210","Sweden","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2011","2011","","139.020221954","Fc","Calculated data"
"PI","Producer Price Indices - Annual","210","Sweden","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2012","2012","","135.5237421753","Fc","Calculated data"
"PI","Producer Price Indices - Annual","210","Sweden","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2013","2013","","137.2188293768","Fc","Calculated data"
"PI","Producer Price Indices - Annual","210","Sweden","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2014","2014","","129.2618283926","Fc","Calculated data"
"PI","Producer Price Indices - Annual","211","Switzerland","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1991","1991","","137.5163264366","Fc","Calculated data"
"PI","Producer Price Indices - Annual","211","Switzerland","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1992","1992","","133.7932570016","Fc","Calculated data"
"PI","Producer Price Indices - Annual","211","Switzerland","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1993","1993","","131.2288052271","Fc","Calculated data"
"PI","Producer Price Indices - Annual","211","Switzerland","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1994","1994","","125.4698775078","Fc","Calculated data"
"PI","Producer Price Indices - Annual","211","Switzerland","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1995","1995","","123.9218102863","Fc","Calculated data"
"PI","Producer Price Indices - Annual","211","Switzerland","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1996","1996","","113.665926332","Fc","Calculated data"
"PI","Producer Price Indices - Annual","211","Switzerland","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1997","1997","","112.341728041","Fc","Calculated data"
"PI","Producer Price Indices - Annual","211","Switzerland","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1998","1998","","104.8599291101","Fc","Calculated data"
"PI","Producer Price Indices - Annual","211","Switzerland","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1999","1999","","103.9983423025","Fc","Calculated data"
"PI","Producer Price Indices - Annual","211","Switzerland","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2000","2000","","99.6260914165","Fc","Calculated data"
"PI","Producer Price Indices - Annual","211","Switzerland","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2001","2001","","101.5147495688","Fc","Calculated data"
"PI","Producer Price Indices - Annual","211","Switzerland","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2002","2002","","100.7324565859","Fc","Calculated data"
"PI","Producer Price Indices - Annual","211","Switzerland","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2003","2003","","102.4642570373","Fc","Calculated data"
"PI","Producer Price Indices - Annual","211","Switzerland","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2004","2004","","101.36626898","Fc","Calculated data"
"PI","Producer Price Indices - Annual","211","Switzerland","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2005","2005","","99.2732712153","Fc","Calculated data"
"PI","Producer Price Indices - Annual","211","Switzerland","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2006","2006","","99.3604598047","Fc","Calculated data"
"PI","Producer Price Indices - Annual","211","Switzerland","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2007","2007","","97.9653769337","Fc","Calculated data"
"PI","Producer Price Indices - Annual","211","Switzerland","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2008","2008","","106.6386144154","Fc","Calculated data"
"PI","Producer Price Indices - Annual","211","Switzerland","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2009","2009","","94.5504052598","Fc","Calculated data"
"PI","Producer Price Indices - Annual","211","Switzerland","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2010","2010","","93.2485405242","Fc","Calculated data"
"PI","Producer Price Indices - Annual","211","Switzerland","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2011","2011","","91.7283188316","Fc","Calculated data"
"PI","Producer Price Indices - Annual","211","Switzerland","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2012","2012","","91.5978580991","Fc","Calculated data"
"PI","Producer Price Indices - Annual","211","Switzerland","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2013","2013","","96.2135245246","Fc","Calculated data"
"PI","Producer Price Indices - Annual","211","Switzerland","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2014","2014","","96.133423483","Fc","Calculated data"
